tract_geoid,pct_poverty,pct_unemployment,median_rent,pct_vacant_housing,median_income,green_space_pct,walkability_index,duplicate_group_id
55009000401,14.7,9.8,568.0,5.3,33212.0,48.3,2.0,
55009000402,10.0,2.0,811.0,3.7,51442.0,65.3,12.3,
55009000500,29.1,21.2,686.0,6.6,42900.0,29.0,6.5,
55009000600,8.0,5.0,900.0,5.7,48934.0,36.1,9.5,
55009000700,15.1,7.4,702.0,5.5,49554.0,53.0,11.7,
55009000800,32.6,27.5,605.0,17.5,23947.0,15.8,2.6,
55009000900,21.8,11.2,658.0,11.5,36308.0,30.8,6.9,
55009001000,32.2,10.6,401.0,12.4,28021.0,29.0,1.0,
55009001100,38.8,9.5,671.0,3.7,26724.0,24.6,1.0,
55009001200,35.2,18.7,544.0,14.8,23981.0,45.3,1.0,
55009001300,28.8,15.4,617.0,6.4,34186.0,38.1,2.7,
55009001400,15.3,6.0,755.0,12.2,44401.0,29.8,2.9,
55009001600,20.9,8.6,583.0,13.1,33167.0,31.3,4.5,
55009001701,28.8,6.7,590.0,13.8,30233.0,69.8,1.0,
55009001702,27.8,12.5,671.0,3.2,30717.0,10.9,1.0,
55009001801,11.5,8.8,755.0,7.2,56250.0,13.0,14.0,
55009001802,11.1,6.2,785.0,6.3,79673.0,22.1,8.0,
55009002001,16.7,7.7,818.0,2.3,50855.0,40.9,11.5,
55009002002,12.4,4.3,672.0,1.9,56603.0,54.7,7.8,
55009002003,12.2,7.9,865.0,3.5,66196.0,37.3,5.1,
55009010100,6.0,5.2,783.0,6.3,66391.0,34.1,6.8,
55009010201,14.6,6.8,762.0,6.5,42500.0,27.4,4.6,
55009010202,8.1,8.6,833.0,2.1,53293.0,16.7,10.2,
55009010300,6.9,6.1,824.0,6.6,55734.0,63.9,6.6,
55009020100,5.3,5.1,727.0,8.4,72826.0,39.5,14.7,
55009020203,3.4,7.0,906.0,9.9,73496.0,46.4,7.9,
55009020204,1.8,3.9,,0.9,97538.0,56.0,20.0,
55009020502,13.6,9.3,728.0,1.5,46700.0,57.6,9.6,
55009020503,6.2,5.5,809.0,3.3,58547.0,38.7,11.3,
55009020504,3.8,4.0,904.0,2.6,91319.0,30.3,9.6,
55009020600,6.6,3.9,633.0,6.8,65294.0,41.4,9.8,
55009020702,9.5,7.5,952.0,2.1,80516.0,38.4,12.8,
55009020703,5.4,5.1,941.0,1.6,71016.0,34.5,14.4,
55009020704,17.9,4.7,736.0,6.8,41404.0,18.4,8.7,
55009020800,6.4,9.2,1094.0,7.4,56544.0,47.2,13.8,
55009020900,4.2,5.7,879.0,8.5,61595.0,61.5,13.1,
55009021000,9.1,4.8,803.0,3.0,72375.0,65.0,12.0,
55009021100,,,,,,27.8,4.4,
55009021200,3.3,5.9,864.0,5.0,65776.0,68.0,9.6,
55009021301,4.9,8.6,719.0,1.4,54375.0,27.1,12.9,
55009021302,5.9,5.2,817.0,7.2,68136.0,44.1,14.4,
55009021303,20.4,10.7,662.0,9.4,32862.0,49.4,1.5,
55009021304,8.8,8.5,664.0,4.5,58750.0,48.3,4.0,
55009021400,5.2,4.5,822.0,2.3,74223.0,62.2,16.9,
55009021500,3.2,4.5,850.0,5.0,66214.0,29.1,5.1,
55009021600,5.9,4.9,706.0,9.6,58487.0,39.5,8.6,
55009940001,5.4,6.2,821.0,4.0,77433.0,39.5,12.6,
55009940002,7.3,2.2,889.0,5.5,74861.0,57.3,10.7,
55009940003,15.5,5.2,699.0,2.4,52458.0,34.0,4.7,
55009940004,11.7,4.5,705.0,2.8,55027.0,42.4,11.0,301
55011960100,10.8,3.4,812.0,14.0,52446.0,36.0,7.3,
55011960200,19.2,5.9,674.0,2.7,41161.0,40.5,11.6,
55011960300,12.7,4.6,570.0,18.6,48409.0,28.1,6.5,
55011960400,9.1,4.4,444.0,20.3,51442.0,24.8,13.2,
55011960500,9.4,4.0,619.0,12.8,53056.0,33.3,4.1,
55013970400,13.8,7.9,608.0,65.3,41086.0,25.2,5.5,
55013970600,14.3,12.2,494.0,56.6,42644.0,35.0,1.0,
55013970700,7.7,12.3,765.0,57.5,44349.0,52.1,11.5,
55013970800,24.9,8.6,632.0,28.8,35164.0,13.8,1.2,
55013970900,22.4,13.1,575.0,19.2,36795.0,28.0,1.0,
55013971000,14.4,8.1,728.0,47.9,51055.0,68.2,13.1,
55015020100,4.4,4.0,614.0,3.9,60585.0,17.7,13.6,
55015020200,7.0,3.2,546.0,5.8,57383.0,25.9,12.0,
55015020303,5.0,2.3,685.0,8.0,58210.0,46.7,5.5,
55015020304,10.1,4.9,649.0,3.5,56905.0,17.5,8.3,
55015020306,1.0,2.7,1185.0,4.6,83581.0,42.7,17.1,
55015020308,3.1,1.6,883.0,3.1,86625.0,66.9,16.2,
55015020400,6.1,5.2,690.0,15.4,62174.0,33.2,5.1,
55015020500,11.9,5.8,610.0,13.7,55131.0,26.5,10.7,
55015020600,10.6,5.9,641.0,7.4,49621.0,16.9,11.4,
55015020700,1.3,2.8,1022.0,0.0,97115.0,32.0,9.0,
55015020800,7.3,1.0,946.0,0.0,83846.0,38.0,15.6,
55017010100,11.9,9.5,836.0,0.6,50441.0,68.9,12.7,
55017010200,5.4,2.3,914.0,4.0,54539.0,39.7,8.2,
55017010300,19.3,15.3,526.0,4.8,40673.0,33.4,8.6,
55017010400,6.8,5.3,880.0,5.0,70700.0,40.9,8.6,
55017010500,22.1,7.8,616.0,11.5,31960.0,21.7,4.6,
55017010700,3.4,3.1,830.0,7.0,65778.0,10.3,13.3,
55017010800,13.4,7.5,677.0,6.3,48333.0,58.5,9.0,
55017010900,16.8,9.2,562.0,15.0,39509.0,45.0,1.1,
55017011000,9.9,6.5,726.0,12.6,51377.0,55.6,10.5,
55017011100,10.2,6.9,763.0,33.4,55230.0,43.2,11.5,
55017011200,6.1,4.5,645.0,6.1,58852.0,58.2,13.8,
55019950100,13.1,4.5,550.0,6.6,42472.0,16.8,11.2,
55019950200,14.4,7.7,548.0,8.5,42313.0,38.5,1.4,
55019950300,14.4,5.5,586.0,8.1,43468.0,45.0,7.6,
55019950400,21.9,4.8,522.0,19.8,43065.0,52.5,4.6,
55019950500,15.3,5.4,595.0,7.9,47170.0,43.2,6.6,
55019950600,21.7,6.3,604.0,13.7,43500.0,40.0,5.6,
55019950700,16.5,6.9,631.0,11.2,39979.0,39.9,3.6,
55019950800,12.6,5.8,722.0,35.8,45726.0,18.0,9.7,
55021970100,11.3,5.1,678.0,7.3,60495.0,31.0,13.9,
55021970200,8.0,7.4,714.0,10.4,60293.0,33.9,11.6,
55021970300,9.0,7.6,647.0,26.2,51525.0,52.2,3.4,
55021970400,15.4,7.7,783.0,12.1,43186.0,44.5,1.6,
55021970500,16.3,5.5,699.0,7.4,45085.0,57.9,5.9,
55021970600,3.2,6.2,929.0,12.6,63088.0,50.2,4.6,
55021970700,9.5,6.8,842.0,16.6,61205.0,37.3,13.8,
55021970800,4.0,3.8,754.0,16.3,66506.0,61.0,7.9,
55021970900,4.1,6.5,960.0,22.6,82596.0,25.5,13.4,
55021971000,8.9,5.1,776.0,7.8,61101.0,36.5,15.7,
55021971100,7.6,6.2,906.0,6.9,64597.0,27.9,8.1,
55021971200,12.6,8.6,734.0,12.8,56799.0,23.0,11.9,
55023960100,14.3,7.5,553.0,25.5,43333.0,22.6,11.1,
55023960200,10.8,7.7,581.0,34.3,41974.0,30.3,4.6,
55023960300,9.4,7.5,591.0,29.9,48750.0,43.0,5.3,
55023960400,9.1,6.8,571.0,31.5,50104.0,35.5,10.6,
55023960500,10.5,6.3,550.0,9.8,36250.0,43.4,1.0,
55023960600,18.3,6.2,596.0,12.7,40147.0,38.9,1.0,
55025000100,6.5,5.2,725.0,7.9,58529.0,9.0,10.1,
55025000201,6.0,2.7,841.0,4.3,84071.0,44.2,7.2,
55025000202,7.5,6.6,1120.0,4.4,83804.0,30.7,11.8,
55025000204,15.4,4.2,864.0,3.0,64328.0,14.3,15.7,
55025000205,6.0,2.4,979.0,2.2,90000.0,45.2,9.2,
55025000300,10.1,4.3,868.0,7.7,42421.0,40.8,7.0,
55025000401,4.7,8.8,1082.0,3.7,77821.0,44.7,6.7,
55025000402,5.0,2.8,948.0,1.6,81300.0,52.2,8.8,
55025000405,10.1,6.4,941.0,2.7,61250.0,30.4,11.0,
55025000406,7.0,1.0,1179.0,9.8,71054.0,27.6,11.5,
55025000407,22.4,8.0,1025.0,7.2,57662.0,33.2,10.5,
55025000408,8.9,3.2,929.0,6.4,36272.0,34.1,1.9,
55025000501,14.2,5.5,943.0,4.1,62893.0,75.7,8.2,
55025000503,16.8,3.5,930.0,3.6,65543.0,34.4,15.0,
55025000504,14.0,2.5,980.0,3.7,75223.0,37.6,9.1,
55025000600,40.2,7.9,832.0,4.4,32582.0,12.1,5.1,
55025000700,4.5,1.1,919.0,4.7,84338.0,27.6,10.0,
55025000800,13.5,3.5,932.0,0.0,67075.0,14.2,14.2,
55025000901,1.1,1.4,900.0,5.2,108942.0,39.0,18.8,
55025000902,44.5,2.4,1058.0,4.7,39855.0,18.9,10.2,
55025001000,2.3,1.3,1174.0,3.3,93606.0,58.2,10.6,
55025001101,84.1,9.6,1578.0,7.4,18305.0,0.0,1.0,
55025001102,83.9,8.7,1646.0,0.0,29141.0,0.0,1.0,
55025001200,38.3,9.4,1035.0,2.3,36325.0,28.0,4.0,
55025001300,12.0,3.7,840.0,7.1,57957.0,36.3,11.4,
55025001401,36.5,9.2,686.0,1.5,30314.0,38.9,1.0,
55025001402,23.9,5.8,826.0,3.5,38077.0,51.8,5.0,
55025001403,12.8,8.0,892.0,5.7,58125.0,36.7,15.0,
55025001501,21.0,14.1,852.0,9.0,50852.0,19.5,4.1,
55025001502,26.4,5.9,813.0,9.6,37266.0,28.4,2.2,
55025001603,87.6,6.6,907.0,15.0,8596.0,2.8,1.0,
55025001604,73.3,7.1,809.0,7.7,10920.0,0.0,1.0,
55025001605,48.5,4.8,780.0,4.3,30755.0,15.2,7.8,
55025001606,68.4,10.0,887.0,5.5,16595.0,0.0,1.0,
55025001704,21.5,7.7,899.0,14.3,44313.0,38.7,7.2,
55025001705,25.3,1.1,932.0,4.7,33880.0,15.4,1.0,
55025001802,18.8,4.3,894.0,6.2,52222.0,29.6,6.4,
55025001804,20.4,9.5,899.0,4.2,40394.0,31.2,2.1,
55025001900,14.6,5.6,933.0,2.9,50775.0,18.3,7.0,
55025002000,13.2,6.4,855.0,2.9,54558.0,37.6,7.3,
55025002100,22.4,8.8,823.0,5.7,38995.0,17.3,9.0,
55025002200,18.1,11.9,727.0,9.7,40908.0,55.4,8.1,
55025002301,23.2,12.5,736.0,7.0,38813.0,50.7,8.1,
55025002302,13.5,6.0,878.0,5.8,58750.0,53.4,15.1,
55025002401,2.8,5.8,1347.0,0.0,60938.0,44.4,10.8,
55025002402,34.4,12.6,683.0,1.7,33560.0,31.3,6.7,
55025002500,31.1,9.0,827.0,6.1,33673.0,25.7,1.0,
55025002601,10.5,7.5,750.0,0.7,39693.0,46.0,1.0,
55025002602,9.2,6.0,960.0,5.4,55000.0,62.1,5.6,
55025002603,12.1,7.2,997.0,4.8,61280.0,24.0,11.8,
55025002700,8.2,7.7,1015.0,5.0,58586.0,45.8,7.5,
55025002800,8.8,9.6,955.0,2.2,56008.0,15.4,13.9,
55025002900,12.4,5.1,819.0,3.5,50968.0,31.8,3.2,
55025003001,8.2,4.5,852.0,1.4,74122.0,38.8,11.1,
55025003002,20.5,4.4,985.0,2.4,44560.0,37.9,4.3,
55025003100,4.5,5.1,947.0,4.6,76010.0,51.0,10.2,
55025003200,16.7,2.4,840.0,7.1,36413.0,53.7,7.4,
55025010100,3.2,2.8,1694.0,4.8,144531.0,22.5,18.8,
55025010200,1.2,4.7,1500.0,1.6,132292.0,55.3,13.6,
55025010300,4.7,5.3,774.0,2.5,63390.0,66.7,5.2,
55025010400,8.8,5.8,825.0,2.6,43324.0,34.1,4.4,
55025010501,16.8,8.1,1323.0,0.0,85625.0,28.4,11.6,
55025010502,3.2,2.1,906.0,2.0,68818.0,45.1,16.5,
55025010600,4.4,5.1,849.0,7.5,73508.0,40.7,10.1,
55025010701,3.1,6.1,1047.0,2.1,96274.0,40.4,11.9,
55025010702,2.3,3.7,1285.0,4.1,83661.0,63.9,7.8,
55025010800,8.9,7.7,1110.0,6.0,79869.0,73.8,12.8,
55025010901,3.6,3.5,1119.0,4.7,82717.0,38.6,10.4,
55025010903,4.7,0.2,1117.0,0.6,109659.0,75.0,17.8,
55025010904,1.6,3.6,1114.0,0.7,111046.0,39.2,11.6,
55025011000,7.5,3.4,852.0,3.8,69020.0,51.8,14.5,
55025011101,11.2,9.2,857.0,2.0,46136.0,24.8,8.3,
55025011102,4.8,4.9,859.0,6.1,76862.0,30.2,9.7,
55025011200,3.1,6.5,1091.0,4.1,91278.0,38.9,16.6,
55025011301,4.0,2.5,1009.0,1.9,91058.0,54.6,17.7,
55025011302,3.3,6.6,925.0,7.8,63075.0,46.3,13.5,
55025011401,5.4,2.5,1221.0,1.3,75357.0,19.3,17.7,
55025011402,4.5,3.5,1176.0,5.6,70813.0,24.1,13.9,
55025011503,5.1,4.7,1164.0,3.4,93459.0,18.3,12.5,
55025011504,12.4,8.0,944.0,0.0,59750.0,43.2,4.5,
55025011505,20.4,11.2,811.0,10.3,42024.0,36.9,8.1,
55025011506,7.5,3.8,1033.0,7.3,63936.0,43.0,13.0,
55025011600,7.3,4.5,960.0,6.3,67021.0,43.0,10.6,
55025011700,15.3,7.7,730.0,3.1,86788.0,26.7,11.1,
55025011800,16.1,7.2,905.0,4.7,62279.0,39.3,12.9,
55025011900,6.6,5.8,860.0,4.5,72909.0,61.8,9.1,
55025012001,8.8,4.5,1067.0,3.4,83851.0,48.6,8.2,
55025012002,1.9,4.5,688.0,6.8,86810.0,27.7,10.6,
55025012100,7.7,7.5,1024.0,11.7,66908.0,36.5,13.5,
55025012201,4.3,7.9,745.0,2.6,47708.0,34.0,5.5,
55025012202,8.8,2.5,930.0,3.0,63005.0,52.9,6.9,
55025012300,9.2,8.3,822.0,2.4,65281.0,25.6,10.3,
55025012400,4.8,6.8,795.0,3.0,90952.0,45.1,17.8,
55025012501,7.1,5.5,784.0,2.4,67868.0,36.6,10.2,
55025012502,2.5,5.5,952.0,7.2,88000.0,32.8,14.7,
55025012600,3.6,4.2,898.0,3.4,70994.0,46.1,11.0,
55025012700,5.8,3.3,1062.0,4.7,75391.0,39.0,12.7,
55025012800,5.6,4.3,880.0,4.5,64141.0,52.6,12.7,
55025012900,3.1,3.1,1025.0,7.0,83269.0,36.6,17.6,
55025013000,3.8,4.3,827.0,4.7,75327.0,26.5,10.2,
55025013100,7.2,3.9,749.0,9.0,63892.0,38.5,15.4,
55025013200,5.1,4.2,885.0,4.1,77453.0,46.0,9.6,
55025013301,4.8,3.6,934.0,0.0,71615.0,51.1,16.7,
55025013302,2.1,4.5,880.0,2.6,76557.0,41.3,8.8,
55025013700,4.4,1.5,942.0,3.5,84205.0,54.6,8.6,
55025991702,,,,,,19.6,9.2,
55025991703,,,,,,52.1,12.3,
55027960100,7.1,4.6,760.0,7.1,54946.0,49.4,13.7,
55027960200,7.9,6.6,643.0,8.5,65943.0,34.8,14.6,
55027960300,12.9,6.0,671.0,6.2,41587.0,53.2,2.4,
55027960400,4.7,6.2,773.0,8.6,70204.0,47.0,16.4,
55027960500,10.2,4.7,649.0,32.4,51705.0,57.8,13.1,
55027960600,7.8,6.7,699.0,19.5,56429.0,30.2,3.0,
55027960700,9.9,4.4,787.0,10.3,47039.0,30.5,3.9,
55027960800,10.9,6.9,909.0,5.1,52870.0,47.2,4.2,
55027960900,15.9,7.9,784.0,10.7,43514.0,38.0,10.5,
55027961000,12.1,9.1,622.0,18.9,41618.0,18.8,6.7,
55027961100,9.3,5.8,728.0,10.6,51150.0,66.5,2.6,
55027961200,8.3,8.2,729.0,13.9,58750.0,65.4,6.6,
55027961300,8.7,7.3,765.0,11.3,52500.0,43.3,6.6,
55027961400,8.3,8.0,881.0,10.0,61875.0,31.2,7.7,
55027961500,8.2,5.1,923.0,4.4,63278.0,31.6,14.6,
55027961600,10.7,7.7,843.0,10.2,51955.0,45.1,7.8,
55027961700,6.4,5.0,855.0,9.9,60511.0,61.9,6.5,
55027961800,9.7,5.9,691.0,7.6,54871.0,77.2,7.0,
55027961900,3.5,14.6,913.0,11.0,60941.0,39.0,6.7,
55027962000,16.6,14.8,720.0,9.5,39342.0,31.7,7.7,
55029100100,16.5,12.1,705.0,64.5,43750.0,34.4,3.4,
55029100300,12.2,7.2,725.0,70.4,48385.0,44.6,1.5,
55029100400,11.7,9.6,726.0,62.6,54830.0,27.2,8.9,
55029100500,5.7,7.5,704.0,44.2,57328.0,23.1,9.0,
55029100600,9.3,5.4,679.0,22.1,55885.0,37.1,8.1,
55029100700,13.1,7.7,646.0,14.4,43613.0,42.8,7.6,
55029100800,14.1,7.0,736.0,14.9,46393.0,61.9,6.9,
55029100900,15.6,7.2,693.0,37.4,44095.0,22.1,9.2,
55029101000,6.6,6.8,590.0,49.9,57989.0,57.5,10.3,
55029990000,,,,,,36.9,3.6,
55031020300,32.5,7.4,651.0,9.0,27917.0,25.3,1.1,
55031020400,8.9,3.9,737.0,6.0,59087.0,18.8,9.7,
55031020500,17.1,9.5,721.0,5.9,46389.0,41.9,9.8,
55031020600,30.8,14.6,696.0,6.3,32944.0,33.4,1.0,
55031020700,9.7,6.3,690.0,4.3,50472.0,71.9,2.6,
55031020800,16.1,11.0,722.0,5.7,43107.0,33.3,3.5,
55031020900,10.9,3.1,666.0,13.5,44208.0,61.3,10.3,
55031021000,16.6,9.1,775.0,12.2,50156.0,32.4,11.3,
55031021100,37.6,10.8,491.0,11.0,19732.0,21.4,1.0,
55031030100,7.8,7.3,783.0,19.3,57253.0,17.6,3.9,
55031030200,8.3,6.4,942.0,11.9,59063.0,56.9,7.2,
55031030300,8.8,8.7,620.0,51.4,51062.0,42.5,6.4,
55031990000,,,,,,38.3,9.0,
55033970100,8.4,5.9,618.0,12.7,51688.0,36.7,13.6,
55033970200,11.3,8.9,629.0,9.0,49005.0,42.6,12.0,
55033970300,10.2,5.7,774.0,10.3,57997.0,29.9,14.3,
55033970400,7.8,4.1,795.0,6.7,60450.0,47.4,4.6,
55033970500,12.6,4.9,748.0,6.9,44592.0,25.3,8.4,
55033970600,10.4,6.2,796.0,7.4,58194.0,37.9,10.6,
55033970700,24.7,7.1,794.0,7.7,45057.0,39.6,12.2,
55033970800,37.0,7.9,600.0,9.5,29855.0,46.2,7.5,
55035000100,22.4,6.5,650.0,21.0,39195.0,36.7,11.0,
55035000200,6.6,4.2,740.0,7.8,61450.0,59.9,8.3,
55035000301,10.3,4.6,854.0,3.4,59500.0,39.7,14.6,
55035000302,8.6,3.6,750.0,4.1,61616.0,27.6,5.2,
55035000400,7.7,6.3,638.0,4.0,51058.0,70.3,9.1,
55035000501,10.7,3.3,698.0,4.1,54213.0,38.0,7.5,
55035000502,6.2,4.9,845.0,5.3,65963.0,55.2,13.0,
55035000600,23.2,13.0,680.0,4.3,31397.0,24.7,8.1,
55035000700,12.7,4.1,673.0,6.1,43700.0,45.9,1.9,
55035000801,2.9,4.2,1012.0,3.7,68205.0,48.4,12.7,
55035000802,13.8,7.6,753.0,0.8,71105.0,38.1,16.3,
55035000803,12.9,5.2,761.0,5.4,37549.0,67.0,2.6,
55035000900,20.1,5.8,616.0,3.8,42353.0,41.0,6.3,
55035001101,55.9,14.8,577.0,5.3,16555.0,11.9,1.0,
55035001200,61.7,6.6,609.0,12.6,20340.0,36.2,1.0,
55035001300,13.0,5.6,763.0,4.7,48783.0,13.1,8.8,
55035001400,11.9,3.5,728.0,3.7,42500.0,18.6,11.7,
55035001500,6.6,4.2,856.0,4.0,57991.0,54.0,5.4,
55035001600,3.9,5.0,883.0,5.6,71140.0,46.2,5.7,
55035001700,33.9,7.9,783.0,6.0,40431.0,20.4,5.2,
55037190100,10.5,6.3,613.0,57.6,51268.0,45.2,11.3,
55037190200,10.2,9.2,542.0,66.0,43056.0,54.8,10.8,
55039040100,6.8,4.7,723.0,4.6,57554.0,26.8,15.0,
55039040200,11.5,11.2,721.0,10.6,45341.0,38.0,11.8,
55039040300,26.7,11.1,642.0,3.7,34211.0,32.2,1.0,
55039040400,9.5,9.9,716.0,2.3,50284.0,44.5,3.9,
55039040500,35.2,15.6,601.0,11.7,22309.0,36.4,3.3,
55039040700,10.2,5.7,778.0,4.4,57500.0,12.3,3.4,
55039040800,11.7,9.9,678.0,4.7,49493.0,46.7,8.9,
55039040900,9.2,8.0,838.0,3.9,54496.0,13.7,8.5,
55039041000,15.3,9.1,610.0,5.4,51389.0,36.8,5.0,
55039041100,5.7,6.4,753.0,5.0,63603.0,27.4,9.3,
55039041300,7.6,6.1,804.0,1.6,47011.0,44.0,10.6,
55039041400,2.7,5.2,645.0,7.3,67391.0,53.0,9.4,
55039041500,7.4,9.1,837.0,11.9,55450.0,42.1,5.7,
55039041600,15.3,3.5,650.0,3.5,46887.0,28.2,3.6,
55039041700,5.9,7.6,694.0,5.5,64159.0,23.6,7.8,
55039041800,5.1,2.7,646.0,5.5,60871.0,41.9,6.4,
55039041900,7.0,4.7,752.0,13.7,62528.0,35.8,4.8,
55039042000,3.9,4.6,883.0,6.8,76402.0,47.8,14.3,
55039042100,5.0,4.4,609.0,14.6,65428.0,36.5,9.5,
55039042200,9.4,5.1,734.0,6.6,62161.0,59.9,14.6,
55041950100,17.0,7.2,536.0,73.3,35724.0,37.2,5.0,
55041950200,18.2,10.8,449.0,57.0,43292.0,48.8,4.4,
55041950300,13.0,7.8,447.0,41.4,42436.0,31.5,11.8,
55041950400,22.7,12.8,479.0,60.0,39730.0,43.9,8.9,
55043960100,14.0,9.2,617.0,14.1,44531.0,46.7,3.8,
55043960200,14.5,8.3,653.0,7.6,42240.0,28.2,3.4,
55043960300,14.4,3.7,657.0,8.9,47404.0,16.8,13.2,
55043960400,17.0,5.2,491.0,25.6,44676.0,54.3,1.3,
55043960500,14.7,5.0,467.0,21.7,49291.0,31.8,11.1,
55043960600,13.5,5.4,628.0,6.7,52766.0,29.2,3.9,
55043960700,7.6,2.7,538.0,10.8,46288.0,37.0,11.5,
55043960800,10.8,4.8,600.0,5.3,52400.0,26.3,10.0,
55043960900,37.9,6.8,830.0,6.1,38075.0,34.9,2.9,
55043961000,29.7,2.4,731.0,2.6,49321.0,30.0,2.7,
55043961100,8.3,2.7,688.0,5.4,54893.0,41.6,6.1,
55043961200,10.2,4.2,626.0,6.1,53571.0,55.8,4.8,
55045960100,4.6,3.9,823.0,5.9,67200.0,44.1,5.6,
55045960200,5.5,2.9,818.0,6.2,71719.0,64.3,14.0,
55045960300,7.5,7.0,827.0,9.7,66985.0,41.0,14.3,
55045960400,21.0,5.2,604.0,6.2,30705.0,13.4,1.0,
55045960500,15.5,8.4,673.0,4.7,42378.0,24.8,1.4,
55045960600,7.2,0.7,721.0,9.8,61649.0,31.2,6.2,
55045960700,6.5,5.1,746.0,8.7,55899.0,43.3,9.6,
55045960800,13.0,4.4,685.0,5.6,45045.0,59.8,3.9,
55047100100,22.2,9.8,684.0,13.5,40731.0,36.5,5.9,
55047100200,6.6,3.4,472.0,8.7,44543.0,38.5,12.4,
55047100300,9.9,6.7,575.0,17.0,44714.0,35.8,4.4,
55047100400,7.2,4.6,619.0,37.7,53611.0,49.0,4.1,
55047100500,14.5,7.0,720.0,46.9,52407.0,43.6,2.3,
55047100600,11.1,8.7,563.0,19.7,48125.0,50.6,6.3,
55049950100,8.5,6.7,750.0,15.6,60046.0,30.9,9.6,
55049950200,13.3,8.7,640.0,17.5,47235.0,69.9,3.2,
55049950300,8.6,5.3,702.0,7.5,51763.0,35.9,7.5,
55049950400,9.5,1.1,752.0,3.1,45231.0,31.4,10.8,
55049950500,8.1,4.4,668.0,9.4,66371.0,57.7,9.2,
55049950600,13.0,4.5,607.0,9.1,57250.0,51.1,10.4,
55051180100,18.3,9.7,472.0,26.8,37639.0,26.8,6.2,
55051180200,12.1,12.8,450.0,45.5,45577.0,48.4,5.8,
55051180300,12.6,6.4,545.0,65.8,43989.0,32.7,3.9,
55051990000,,,,,,44.2,10.0,
55053960100,15.6,6.5,632.0,29.6,42005.0,40.5,3.9,
55053960200,15.6,5.6,661.0,22.5,43112.0,72.8,10.5,
55053960300,19.1,7.8,610.0,16.2,45813.0,54.9,8.4,
55053960400,16.9,5.0,596.0,14.7,54286.0,51.5,2.8,
55053960500,18.5,4.9,589.0,8.7,42380.0,46.5,1.0,
55055100100,15.7,5.7,778.0,4.6,50236.0,19.6,5.4,
55055100200,14.5,15.0,637.0,10.6,41458.0,40.3,4.7,
55055100300,13.3,10.1,692.0,7.5,46678.0,32.2,3.6,
55055100400,7.1,6.1,737.0,8.4,65700.0,40.7,15.7,
55055100500,11.2,5.1,761.0,10.0,58669.0,40.6,4.6,
55055100601,3.4,3.7,1638.0,14.0,74531.0,19.3,12.5,
55055100602,11.4,4.2,862.0,17.4,60717.0,35.3,12.2,
55055100700,11.1,6.8,879.0,4.8,59976.0,41.2,8.6,
55055100800,5.8,8.2,841.0,4.1,55781.0,55.1,11.0,
55055100900,5.1,5.6,963.0,8.5,60714.0,31.5,13.1,
55055101000,10.9,3.6,736.0,7.0,50417.0,28.5,3.5,
55055101100,11.9,6.1,714.0,1.2,46083.0,27.1,4.5,
55055101201,6.4,8.2,870.0,30.8,62500.0,37.3,8.6,
55055101202,3.4,7.2,867.0,0.0,82941.0,27.5,14.2,
55055101300,8.4,5.5,818.0,5.9,55404.0,59.4,10.0,
55055101400,20.2,4.1,754.0,8.0,51607.0,45.8,2.5,
55055101500,17.5,8.6,667.0,6.2,41545.0,74.3,10.2,
55055101600,18.9,8.2,816.0,13.2,53598.0,28.1,3.9,
55055101701,6.9,4.4,921.0,4.0,64167.0,53.6,12.9,
55055101702,7.2,1.8,913.0,4.4,69750.0,24.4,6.7,
55057100100,13.3,8.6,788.0,46.4,42593.0,58.9,3.0,
55057100200,11.5,7.0,656.0,22.3,50529.0,36.2,13.8,
55057100300,17.4,9.9,838.0,54.4,38848.0,35.1,4.6,
55057100400,14.4,12.3,657.0,19.9,47670.0,55.7,9.0,
55057100500,16.0,4.0,702.0,18.0,37830.0,54.0,7.2,
55057100600,12.0,10.1,615.0,16.2,48373.0,25.3,1.5,
55057100700,12.2,11.8,679.0,30.4,47409.0,37.4,13.0,
55059000100,14.9,12.0,798.0,8.2,41159.0,57.5,1.1,
55059000300,30.3,16.5,910.0,10.8,32225.0,24.7,6.3,
55059000400,16.5,11.5,878.0,4.6,46544.0,41.0,9.2,
55059000500,19.2,11.0,728.0,6.3,37522.0,42.9,2.7,
55059000601,7.4,11.0,709.0,0.0,58661.0,61.0,15.3,
55059000602,13.5,8.4,776.0,7.2,59176.0,47.6,5.5,
55059000700,28.9,17.6,932.0,8.6,37155.0,27.1,6.8,
55059000800,33.0,7.3,850.0,6.4,38750.0,1.0,1.0,
55059000900,33.1,19.4,739.0,20.5,28448.0,38.3,1.0,
55059001000,27.9,12.8,736.0,21.5,28611.0,33.5,5.8,
55059001100,47.8,19.8,647.0,13.3,18453.0,46.0,1.7,
55059001200,18.0,13.6,768.0,15.5,41985.0,44.1,10.5,
55059001300,21.6,22.5,876.0,0.0,42183.0,26.3,3.5,
55059001400,12.8,9.1,930.0,3.5,62679.0,21.2,5.4,
55059001500,19.5,14.1,771.0,5.1,52179.0,32.8,2.7,
55059001600,30.0,14.1,868.0,16.1,34939.0,35.1,2.0,
55059001700,25.3,21.7,969.0,11.4,43566.0,33.8,3.9,
55059001800,22.9,13.2,894.0,8.0,45262.0,15.9,3.7,
55059001900,5.1,3.7,795.0,18.0,71500.0,3.4,5.5,
