participant_id,true_tract_geoid,scenario
A10000_08597,48029191411,perturbed_pm2
A10000_08598,41039002102,perturbed_pm2
A10000_08599,04013813000,perturbed_pm2
A10000_08600,36059416802,perturbed_pm2
A10000_08601,36087011602,missing_one
A10000_08602,36061004500,missing_one
A10000_08603,06037463102,missing_one
A10000_08604,06037216800,missing_one
A10000_08605,34013007700,missing_one
A10000_08606,13009970400,missing_one
A10000_08607,06037228420,missing_one
A10000_08608,42071011805,missing_one
A10000_08609,34029722800,missing_one
A10000_08610,20169000400,missing_one
A10000_08611,26063950400,missing_one
A10000_08612,06113010510,missing_one
A10000_08613,39035187103,missing_one
A10000_08614,06037226700,missing_one
A10000_08615,05125010103,missing_one
A10000_08616,22105954101,missing_one
A10000_08617,48201530300,missing_one
A10000_08618,49049000506,missing_one
A10000_08619,26051000400,missing_one
A10000_08620,19187010100,missing_one
A10000_08621,34003003401,missing_one
A10000_08622,36005046000,missing_one
A10000_08623,48121021515,missing_one
A10000_08624,36075020500,missing_one
A10000_08625,49035103200,missing_one
A10000_08626,26155031900,missing_one
A10000_08627,28047003403,missing_one
A10000_08628,36089491300,missing_one
A10000_08629,36055013402,missing_one
A10000_08630,51059421701,missing_one
A10000_08631,17031291600,missing_one
A10000_08632,21071920200,missing_one
A10000_08633,28121020208,missing_one
A10000_08634,01097001200,missing_one
A10000_08635,06085504806,missing_one
A10000_08636,12086000711,missing_one
A10000_08637,40143007620,missing_one
A10000_08638,40131050802,missing_one
A10000_08639,54003972102,missing_one
A10000_08640,42011012105,missing_one
A10000_08641,42003562900,missing_one
A10000_08642,48113018600,missing_one
A10000_08643,12103025307,missing_one
A10000_08644,26157000100,missing_one
A10000_08645,26067030400,missing_one
A10000_08646,48085031507,missing_one
A10000_08647,25001012200,missing_one
A10000_08648,17105960900,missing_one
A10000_08649,13245001400,missing_one
A10000_08650,48085031638,missing_one
A10000_08651,45041002400,missing_one
A10000_08652,36047080200,missing_one
A10000_08653,51800075701,missing_one
A10000_08654,49011125501,missing_one
A10000_08655,48491020316,missing_one
A10000_08656,23005002700,missing_one
A10000_08657,18109510500,missing_one
A10000_08658,21111008500,missing_one
A10000_08659,39049007812,missing_one
A10000_08660,36081048500,missing_one
A10000_08661,08001008537,missing_one
A10000_08662,06085504420,missing_one
A10000_08663,22065960100,missing_one
A10000_08664,42011002500,missing_one
A10000_08665,29189220803,missing_one
A10000_08666,24037875202,missing_one
A10000_08667,06065043508,missing_one
A10000_08668,12086010193,missing_one
A10000_08669,06085503108,missing_one
A10000_08670,50017959600,missing_one
A10000_08671,04013061039,missing_one
A10000_08672,17137951800,missing_one
A10000_08673,34013021803,missing_one
A10000_08674,12111381802,missing_one
A10000_08675,36083052101,missing_one
A10000_08676,42017105207,missing_one
A10000_08677,53003960500,missing_one
A10000_08678,06111009100,missing_one
A10000_08679,42133020220,missing_one
A10000_08680,06073020405,missing_one
A10000_08681,39153530103,missing_one
A10000_08682,06073008102,missing_one
A10000_08683,48215024500,missing_one
A10000_08684,42007603900,missing_one
A10000_08685,21183920600,missing_one
A10000_08686,48113013609,missing_one
A10000_08687,24033803200,missing_one
A10000_08688,06059099251,missing_one
A10000_08689,12053041105,missing_one
A10000_08690,05001480300,missing_one
A10000_08691,48339693000,missing_one
A10000_08692,17019000500,missing_one
A10000_08693,21195930400,missing_one
A10000_08694,17015960200,missing_one
A10000_08695,18097310309,missing_one
A10000_08696,55101000903,missing_one
A10000_08697,06111005906,missing_one
A10000_08698,42049011001,missing_one
A10000_08699,48209010807,missing_one
A10000_08700,06073017502,missing_one
A10000_08701,37119006407,missing_one
A10000_08702,34003026200,missing_one
A10000_08703,08031006812,missing_one
A10000_08704,06037405900,missing_one
A10000_08705,39173020602,missing_one
A10000_08706,01045020500,missing_one
A10000_08707,06075021700,missing_one
A10000_08708,40071001100,missing_one
A10000_08709,13089023506,missing_one
A10000_08710,06059099411,missing_one
A10000_08711,15001020801,missing_one
A10000_08712,48443950100,missing_one
A10000_08713,17043845702,missing_one
A10000_08714,34017015001,missing_one
A10000_08715,48091310701,missing_one
A10000_08716,01097003707,missing_one
A10000_08717,18057110700,missing_one
A10000_08718,27003050809,missing_one
A10000_08719,36059409000,missing_one
A10000_08720,36051030202,missing_one
A10000_08721,06073012102,missing_one
A10000_08722,26065002300,missing_one
A10000_08723,37155961200,missing_one
A10000_08724,01115040402,missing_one
A10000_08725,39091004400,missing_one
A10000_08726,39081011200,missing_one
A10000_08727,55079021700,missing_one
A10000_08728,42091202401,missing_one
A10000_08729,06037300800,missing_one
A10000_08730,06037199110,missing_one
A10000_08731,29095016300,missing_one
A10000_08732,06097152903,missing_one
A10000_08733,13133950500,missing_one
A10000_08734,06037212420,missing_one
A10000_08735,42029303901,missing_one
A10000_08736,48497150403,missing_one
A10000_08737,53035081100,missing_one
A10000_08738,42089301302,missing_one
A10000_08739,29049960300,missing_one
A10000_08740,20173000700,missing_one
A10000_08741,42107000100,missing_one
A10000_08742,47037010601,missing_one
A10000_08743,06065044520,missing_one
A10000_08744,31055000500,missing_one
A10000_08745,34029722002,missing_one
A10000_08746,53053072601,missing_one
A10000_08747,17125956600,missing_one
A10000_08748,36047026800,missing_one
A10000_08749,39133600800,missing_one
A10000_08750,22033002500,missing_one
A10000_08751,51041100106,missing_one
A10000_08752,53053940001,missing_one
A10000_08753,01053970500,missing_one
A10000_08754,36019101600,missing_one
A10000_08755,12059960400,missing_one
A10000_08756,34003047100,missing_one
A10000_08757,17117956400,missing_one
A10000_08758,12011030301,missing_one
A10000_08759,51087201201,missing_one
A10000_08760,34001011500,missing_one
A10000_08761,12101031701,missing_one
A10000_08762,39061023400,missing_one
A10000_08763,21133950402,missing_one
A10000_08764,06095252903,missing_one
A10000_08765,06037113237,missing_one
A10000_08766,24013514202,missing_one
A10000_08767,29057480100,missing_one
A10000_08768,39169001400,missing_one
A10000_08769,40057967800,missing_one
A10000_08770,37081015707,missing_one
A10000_08771,51760070900,missing_one
A10000_08772,06037211320,missing_one
A10000_08773,06013387000,missing_one
A10000_08774,35003976400,missing_one
A10000_08775,36081026100,missing_one
A10000_08776,39025040702,missing_one
A10000_08777,41051000802,missing_one
A10000_08778,36031960498,missing_one
A10000_08779,39095008000,missing_one
A10000_08780,35047957500,missing_one
A10000_08781,55009000500,missing_one
A10000_08782,17141961700,missing_one
A10000_08783,01103000800,missing_one
A10000_08784,37081011601,missing_one
A10000_08785,06069000100,missing_one
A10000_08786,40067371800,missing_one
A10000_08787,48201451001,missing_one
A10000_08788,37159050800,missing_one
A10000_08789,20091050301,missing_one
A10000_08790,55079019800,missing_one
A10000_08791,39011041100,missing_one
A10000_08792,01097001100,missing_one
A10000_08793,36103146606,missing_one
A10000_08794,27041450900,missing_one
A10000_08795,24043011400,missing_one
A10000_08796,26077001000,missing_one
A10000_08797,42091204009,missing_one
A10000_08798,51069050802,missing_one
A10000_08799,40109107706,missing_one
A10000_08800,06059021825,missing_one
A10000_08801,47129110300,missing_one
A10000_08802,01033020901,missing_one
A10000_08803,39005971000,missing_one
A10000_08804,06073020107,missing_one
A10000_08805,18011810400,missing_one
A10000_08806,24033800413,missing_one
A10000_08807,17031819600,missing_one
A10000_08808,09011703000,missing_one
A10000_08809,22003950100,missing_one
A10000_08810,39003012700,missing_one
A10000_08811,09003405300,missing_one
A10000_08812,39061007500,missing_one
A10000_08813,13117130405,missing_one
A10000_08814,06037620400,missing_one
A10000_08815,26099260400,missing_one
A10000_08816,33015055002,missing_one
A10000_08817,06037214700,missing_one
A10000_08818,24005492300,missing_one
A10000_08819,04025000900,missing_one
A10000_08820,55025000501,missing_one
A10000_08821,04027000600,missing_one
A10000_08822,36081053601,missing_one
A10000_08823,54033030700,missing_one
A10000_08824,06065041101,missing_one
A10000_08825,51730810400,missing_one
A10000_08826,53035090201,missing_one
A10000_08827,26077003400,missing_one
A10000_08828,54049021400,missing_one
A10000_08829,21167960200,missing_one
A10000_08830,18097310203,missing_one
A10000_08831,12057013317,missing_one
A10000_08832,37129011606,missing_one
A10000_08833,51770000400,missing_one
A10000_08834,26161465000,missing_one
A10000_08835,48113019042,missing_one
A10000_08836,48201412000,missing_one
A10000_08837,48231961300,missing_one
A10000_08838,17089852601,missing_one
A10000_08839,06085506501,missing_one
A10000_08840,54099020500,missing_one
A10000_08841,04013422001,missing_one
A10000_08842,12095015701,missing_one
A10000_08843,06037267402,missing_one
A10000_08844,37057061500,missing_one
A10000_08845,42043022401,missing_one
A10000_08846,12057002100,missing_one
A10000_08847,42003523100,missing_one
A10000_08848,51195931000,missing_one
A10000_08849,36047035601,missing_one
A10000_08850,26049012310,missing_one
A10000_08851,20113788400,missing_one
A10000_08852,29095011800,missing_one
A10000_08853,16027020504,missing_one
A10000_08854,24005404101,missing_one
A10000_08855,04013112900,missing_one
A10000_08856,24033800213,missing_one
A10000_08857,17177000800,missing_one
A10000_08858,27163071207,missing_one
A10000_08859,56013000300,missing_one
A10000_08860,29165030210,missing_one
A10000_08861,26093713100,missing_one
A10000_08862,39049009361,missing_one
A10000_08863,36093033300,missing_one
A10000_08864,06001444302,missing_one
A10000_08865,12103024602,missing_one
A10000_08866,04027000100,missing_one
A10000_08867,42011010700,missing_one
A10000_08868,47177930700,missing_one
A10000_08869,20115489600,missing_one
A10000_08870,51177020112,missing_one
A10000_08871,40011958600,missing_one
A10000_08872,12069030410,missing_one
A10000_08873,06037536104,missing_one
A10000_08874,06037125200,missing_one
A10000_08875,40147000500,missing_one
A10000_08876,34001012000,missing_one
A10000_08877,27053021502,missing_one
A10000_08878,56021000401,missing_one
A10000_08879,27137012300,missing_one
A10000_08880,48029110800,missing_one
A10000_08881,17043844602,missing_one
A10000_08882,41053020400,missing_one
A10000_08883,42011014100,missing_one
A10000_08884,48113007911,missing_one
A10000_08885,01097006302,missing_one
A10000_08886,34017001300,missing_one
A10000_08887,32031002210,missing_one
A10000_08888,39083006900,missing_one
A10000_08889,28151001500,missing_one
A10000_08890,53063000400,missing_one
A10000_08891,37183054011,missing_one
A10000_08892,06037209102,missing_one
A10000_08893,27145000301,missing_one
A10000_08894,39035103500,missing_one
A10000_08895,29047021803,missing_one
A10000_08896,27087940300,missing_one
A10000_08897,46075091600,missing_one
A10000_08898,29095018600,missing_one
A10000_08899,37045950500,missing_one
A10000_08900,45025950700,missing_one
A10000_08901,12127082705,missing_one
A10000_08902,34015501406,missing_one
A10000_08903,49049000901,missing_one
A10000_08904,12097040801,missing_one
A10000_08905,42133022402,missing_one
A10000_08906,04013112513,missing_one
A10000_08907,18003003600,missing_one
A10000_08908,06037402804,missing_one
A10000_08909,04019004042,missing_one
A10000_08910,06053011602,missing_one
A10000_08911,51087200107,missing_one
A10000_08912,41067031511,missing_one
A10000_08913,17031750500,missing_one
A10000_08914,39061006600,missing_one
A10000_08915,22061961000,missing_one
A10000_08916,06073022000,missing_one
A10000_08917,12086000307,missing_one
A10000_08918,27123040703,missing_one
A10000_08919,55101000500,missing_one
A10000_08920,18151971600,missing_one
A10000_08921,06037122200,missing_one
A10000_08922,51540000501,missing_one
A10000_08923,04013104217,missing_one
A10000_08924,24510130806,missing_one
A10000_08925,40143009006,missing_one
A10000_08926,36005011800,missing_one
A10000_08927,21009951000,missing_one
A10000_08928,24009861004,missing_one
A10000_08929,36013037200,missing_one
A10000_08930,48201432300,missing_one
A10000_08931,18089010600,missing_one
A10000_08932,37027030500,missing_one
A10000_08933,36005034000,missing_one
A10000_08934,53033031206,missing_one
A10000_08935,11001002801,missing_one
A10000_08936,37183053713,missing_one
A10000_08937,49035112100,missing_one
A10000_08938,55079080200,missing_one
A10000_08939,22051021000,missing_one
A10000_08940,36059407000,missing_one
A10000_08941,09005349200,missing_one
A10000_08942,18029080400,missing_one
A10000_08943,36085014700,missing_one
A10000_08944,29510111100,missing_one
A10000_08945,33009961000,missing_one
A10000_08946,47065010600,missing_one
A10000_08947,08001009310,missing_one
A10000_08948,27053022101,missing_one
A10000_08949,24510250401,missing_one
A10000_08950,26079950300,missing_one
A10000_08951,48453001818,missing_one
A10000_08952,06085506605,missing_one
A10000_08953,55043960700,missing_one
A10000_08954,12033004000,missing_one
A10000_08955,22119032000,missing_one
A10000_08956,47165020206,missing_one
A10000_08957,49035104200,missing_one
A10000_08958,17031251600,missing_one
A10000_08959,55133200803,missing_one
A10000_08960,13063040303,missing_one
A10000_08961,32031001012,missing_one
A10000_08962,18097361000,missing_one
A10000_08963,41043020300,missing_one
A10000_08964,06037113234,missing_one
A10000_08965,48201551500,missing_one
A10000_08966,25023501101,missing_one
A10000_08967,37071031101,missing_one
A10000_08968,48245001303,missing_one
A10000_08969,09001010900,missing_one
A10000_08970,48439113114,missing_one
A10000_08971,48215022001,missing_one
A10000_08972,01097002000,missing_one
A10000_08973,37051003205,missing_one
A10000_08974,48021950700,missing_one
A10000_08975,36005037000,missing_one
A10000_08976,37147000900,missing_one
A10000_08977,06059032031,missing_one
A10000_08978,37119003106,missing_one
A10000_08979,37081010602,missing_one
A10000_08980,55079004200,missing_one
A10000_08981,33017081500,missing_one
A10000_08982,45063021020,missing_one
A10000_08983,36005036800,missing_one
A10000_08984,18183050500,missing_one
A10000_08985,36083052602,missing_one
A10000_08986,22117950900,missing_one
A10000_08987,15003009504,missing_one
A10000_08988,12073002702,missing_one
A10000_08989,12057014109,missing_one
A10000_08990,06073012402,missing_one
A10000_08991,48381021603,missing_one
A10000_08992,12057012208,missing_one
A10000_08993,06073012800,missing_one
A10000_08994,06059062626,missing_one
A10000_08995,36081026700,missing_one
A10000_08996,24025303204,missing_one
A10000_08997,48423001101,missing_one
A10000_08998,12001001203,missing_one
A10000_08999,06067009007,missing_one
A10000_09000,37023020802,missing_one
A10000_09001,48439104505,missing_one
A10000_09002,05043490300,missing_one
A10000_09003,20099950400,missing_one
A10000_09004,21111007400,missing_one
A10000_09005,24510151200,missing_one
A10000_09006,12105013702,missing_one
A10000_09007,06013338102,missing_one
A10000_09008,48471790103,missing_one
A10000_09009,25013813403,missing_one
A10000_09010,18091041700,missing_one
A10000_09011,48241950500,missing_one
A10000_09012,36005041400,missing_one
A10000_09013,36081071701,missing_one
A10000_09014,21195930800,missing_one
A10000_09015,45045003904,missing_one
A10000_09016,28099010600,missing_one
A10000_09017,17091011900,missing_one
A10000_09018,08001009203,missing_one
A10000_09019,36119005702,missing_one
A10000_09020,47157008120,missing_one
A10000_09021,36047059401,missing_one
A10000_09022,49011126405,missing_one
A10000_09023,19155031300,missing_one
A10000_09024,32003004402,missing_one
A10000_09025,42129804702,missing_one
A10000_09026,56013940202,missing_one
A10000_09027,18091040700,missing_one
A10000_09028,34003048200,missing_one
A10000_09029,28059040203,missing_one
A10000_09030,13045911100,missing_one
A10000_09031,48439111526,missing_one
A10000_09032,04013116717,missing_one
A10000_09033,12103025506,missing_one
A10000_09034,06079011901,missing_one
A10000_09035,39063001300,missing_one
A10000_09036,45013000901,missing_one
A10000_09037,29081950200,missing_one
A10000_09038,48439113633,missing_one
A10000_09039,12073002701,missing_one
A10000_09040,42101018400,missing_one
A10000_09041,29183310602,missing_one
A10000_09042,54055001200,missing_one
A10000_09043,12117020811,missing_one
A10000_09044,26163542600,missing_one
A10000_09045,01073012305,missing_one
A10000_09046,48039661000,missing_one
A10000_09047,27007450600,missing_one
A10000_09048,24510250101,missing_one
A10000_09049,39151713201,missing_one
A10000_09050,53033029004,missing_one
A10000_09051,34017004600,missing_one
A10000_09052,06059032002,missing_one
A10000_09053,13021010400,missing_one
A10000_09054,51023040402,missing_one
A10000_09055,12095011600,missing_one
A10000_09056,47187050602,missing_one
A10000_09057,37145920300,missing_one
A10000_09058,24003730300,missing_one
A10000_09059,35047957800,missing_one
A10000_09060,09003460301,missing_one
A10000_09061,26163564700,missing_one
A10000_09062,06065042716,missing_one
A10000_09063,06053014301,missing_one
A10000_09064,26163562500,missing_one
A10000_09065,12111382007,missing_one
A10000_09066,06073017701,missing_one
A10000_09067,01099076200,missing_one
A10000_09068,12087971402,missing_one
A10000_09069,26099243000,missing_one
A10000_09070,05007020404,missing_one
A10000_09071,12011010606,missing_one
A10000_09072,35039000300,missing_one
A10000_09073,17031770700,missing_one
A10000_09074,06065045705,missing_one
A10000_09075,55025000100,missing_one
A10000_09076,13215002902,missing_one
A10000_09077,45063021403,missing_one
A10000_09078,06037573401,missing_one
A10000_09079,12111382112,missing_one
A10000_09080,34035050600,missing_one
A10000_09081,32003003006,missing_one
A10000_09082,47131965900,missing_one
A10000_09083,36085020803,missing_one
A10000_09084,04021000603,missing_one
A10000_09085,41029000900,missing_one
A10000_09086,06065043311,missing_one
A10000_09087,06037543603,missing_one
A10000_09088,55133201000,missing_one
A10000_09089,48157670400,missing_one
A10000_09090,12103025800,missing_one
A10000_09091,48439111309,missing_one
A10000_09092,48251130601,missing_one
A10000_09093,12095014807,missing_one
A10000_09094,26161422200,missing_one
A10000_09095,36047042500,missing_one
A10000_09096,47163041700,missing_one
A10000_09097,12099006802,missing_one
A10000_09098,06037570701,missing_one
A10000_09099,36005030000,missing_one
A10000_09100,54009031101,missing_one
A10000_09101,26081001700,missing_one
A10000_09102,51065020102,missing_one
A10000_09103,51059470800,missing_one
A10000_09104,17075950700,missing_one
A10000_09105,25017353900,missing_one
A10000_09106,12117020302,missing_one
A10000_09107,13215010702,missing_one
A10000_09108,48361022400,missing_one
A10000_09109,06097153300,missing_one
A10000_09110,36065023902,missing_one
A10000_09111,41035970100,missing_one
A10000_09112,18081610100,missing_one
